
1861: Nov. 5,Elizabeth Ann Bright,Liverpool,Launceston,1,
1861: Nov. 26,Yorkshire,London,Hobart,1,
1861: Dec. 12,Commodore Perry,Liverpool,Launceston,7,
1861: Dec. 12,Donald McKay,Liverpool,Launceston,13,
1861: Dec. 24,Percy,London,Hobart,1,
1861: Dec. 26,Lily,Liverpool,Launceston,2,
1862: Jan. 6,Chariot of Fame,Liverpool,Launceston,2,
1862: Jan. 9,Aurora Australis,London,Hobart,99,
1862: Jan. 14,Blue Jacket,Liverpool,Hobart,3,
1862: Jan. 20,Hope,Liverpool,Launceston,4,
1862: & Jan. 25,Tasmania,-,Hobart,3,
1862: Jan. 25,Morning Light,Liverpool,Launceston,5,
1862: Feb. 6,Water Nymph,London,Launceston,1,
1862: Feb. 14,Harrowby,London,Hobart,1,
1862: Feb. 26,Lord Raglan,Liverpool,Launceston,10,
1862: Mar. 9,Solway,London,Launceston,6,
1862: Mar. 15,Marco Polo,Liverpool,Launceston,4,
1862: Apr. 19,Lady Egidia,Glasgow,Launceston,236,
1862: May 16,Merchant Prince,Liverpool,Hobart,2,
1862: May 16,Oceanica,Liverpool,Hobart,3,
1862: May 31,James Booth,London,Hobart,7,
1862: & Jun. 3,Black Swan,-,Launceston,1,
1862: Jun. 3,Vanguard,Liverpool,Launceston,1,
1862: & Jun. 28,Tasmania,-,Hobart,10,
1862: Jun. 5,Star of Brunswick,Liverpool,Hobart,1,
1862: Jun. 29,Phoenix,Liverpool,Launceston,3,
1862: Jul. 7,Lightning,Liverpool,Launceston,5,
1862: & Jul. 11,Tasmania,-,Hobart,10,
1862: Jul. 14,May Flower,London,Launceston,1,
1862: Jul. 30,City of Melbourne,London,Launceston,9,
1862: Jul. 30,Mysteries of the Seas,Liverpool,Launceston,12,
1862: Aug. 9,Netherby,London,Hobart,2,
1862: Aug. 19,Black Swan,-,Launceston,25,
1862: Sep. 5,Blanche Moore,London,Hobart,2,
1862: Sep. 5,Royal Shepherd,-,Launceston,6,
1862: Sept. 5,Greyhound,Liverpool,Hobart,15,
1862: Sept. 6,Heather Bell,London,Hobart,2,
1862: Oct. 31,Champion of the Seas,Liverpool,Hobart,10,
1862: Nov. 5,Wallace,London,Launceston,10,
1862: Nov. 13,Suffolk,London,Launceston,3,
1862: Nov. 21,Shalimar,Liverpool,Launceston,4,
1862: Dec. 31,Red Jacket,Liverpool,Launceston,1,
1862: Dec. 31,Henry Fernie,Liverpool,Launceston,5,
1863: Jan. 3,Star of Brunswick,Liverpool,Hobart,1,
1863: Jan. 15,Marco Polo,Liverpool,Launceston,2,
1863: & Jan. 16,Tasmania, 
         ,Hobart,1,
1863: Jan. 15,Blue Jacket,Liverpool,Launceston,5,
1863: & Jan. 16,Tasmania,-,Hobart,3,
1863: Jan. 30,Tasmania,-,Hobart,5,
1863: Feb. 20,Princess Royal,London,Launceston,6,
1863: Feb. 26,Morning Light,Liverpool,Launceston,3,
1863: Feb. 28,Royal Family,Liverpool,Hobart,1,
1863: Mar. 13,Merrie Monarch,London,Hobart,3,
1863: Mar. 31,Great Tasmania,Liverpool,Launceston,3,
1863: & Apr. 16,Havillah,-,Launceston,4,
1863: & Apr. 18,Tasmania,-,Hobart,5,
1863: Apr. 24,Tornado,Liverpool,Launceston,1,
1863: Apr. 24,Southern Empire,Liverpool,Launceston,1,
1863: May 21,Arabian,Liverpool,Launceston,2,
1863: & May 22,Tasmania,-,Hobart,2,
1863: Jun. 13,Golden South,London,Launceston,4,
1863: Jun. 13,Eastern Empire,Liverpool,Launceston,2,
1863: & Jun. 19,Tasmania,-,Hobart,1,
1863: Jun. 25,Bates Family,Liverpool,Launceston,2,
1863: Jun. 30,Royal Dance,Liverpool,Launceston,2,
1863: Jul. 21,Golden Land,London,Launceston,2,
1863: Aug. 6,Western Ocean,Liverpool,Launceston,2,
1863: & Aug. 7,Tasmania,-,Hobart,1,
1863: Aug. 6,Donald McKay,Liverpool,Launceston,3,
1863: & Aug. 7,Tasmania,-,Hobart,8,
1863: Aug. 14,Queen of the South,Liverpool,Launceston,2,
1863: Aug. 26,Southern Ocean,Liverpool,Launceston,3,
1863: & Aug. 30,Black Swan,-,Launceston,3,
1863: Sep. 5,Pegasus,Liverpool,Launceston,1,
1863: Sep. 6,Lightning,Liverpool,Hobart,1,
1863: Sep. 19,White Star,Liverpool,Hobart,4,
1863: Oct. 2,Queen Bee,London,Hobart,1,
1863: & Oct. 5,Royal Shepherd,-,Launceston,5,
1863: Oct. 2,Champion of the Sea,Liverpool,Hobart,4,
1863: & Oct. 5,Royal Shepherd,-,Launceston,1,
1863: Oct. 18,Jessie Munn,-,Hobart,2,
1863: Nov. 12,Vanguard,Liverpool,Launceston,15,
1863: Nov. 27,Marco Polo,Liverpool,Launceston,6,
1863: Nov. 27,Landsborough,Liverpool,Launceston,3,
1863: Dec. 4,Commodore Perry,Liverpool,Hobart,12,
1863: & Dec. 11,City of Launceston,-,Launceston,1,
1863: Dec. 19,Greyhound,Liverpool,Launceston,16,
1864: Jan. 12,Tribolgen,London,Launceston,1,
1864: Jan. 19,Great Australia,Liverpool,Launceston,7,
1864: & Jan. 23,Tasmania,-,Hobart,7,
1864: Jan. 23,Shalimar,Liverpool,Hobart,3,
1864: Feb. 15,Royal Standard,Liverpool,Launceston,1,
1864: Feb. 19,Blanche Moore,Liverpool,Hobart,4,
1864: & Feb. 21,City of Launceston,-,Launceston,3,
1864: Mar. 17,Naval Reserve,Liverpool,Hobart,2,
1864: & Mar. 22,City of Launceston,-,Launceston,3,
1864: May 19,Powerful,Liverpool,Launceston,1,
1864: Jun. 11,Empire of Peace,Liverpool,Hobart,2,
1864: Jun. 25,Empress of the Seas,Liverpool,Launceston,5,
1864: Jun. 25,Tornado,Liverpool,Hobart,1,
1864:  
         ,Black Swan,-,Launceston,1,
1864: Aug. 5,Southern Empire,Liverpool,Hobart,1,
1864: Aug. 16,Blue Jacket,Liverpool,Launceston,1,
1864: & Sep. 2,Southern Cross,-,Hobart,2,
1864: Aug. 22,Royal Dane,Liverpool,Launceston,3,
1864: Aug. 31,Broadwater,London,Hobart,12,
1864: Sep. 2,Golden Land,London,Hobart,4,
1864: Sept. 16,Southern Cross,-,Hobart,2,
1864: Sept. 6,Lightning,Liverpool,Launceston,9,
1864: & Sept. 16,Southern Cross,-,Hobart,13,
1864: Sept. 20,White Star,Liverpool,Launceston,10,
1864: Oct. 15,Marco Polo,Liverpool,Hobart,6,
1864: Oct. 23,Sam Cearns,Liverpool,Launceston,2,
1864: & Oct. 27,[Southern Cross ,-,Hobart,1,
1864: Nov. 28,Champion of the Seas,Liverpool,Hobart,8,
1864: Nov. 30,Annie,Liverpool,Launceston,1,
1864: & Dec. 9,[Southern Cross from Melbourne],-,Hobart,1,
1864: Nov. 30,Great Victoria,Liverpool,Launceston,3,
1864: & Dec. 9,Southern Cross,-,Hobart,7,
1864: Dec. 30,Avalanche,London,Launceston,2,
1865: Jan. 7,Derwent,-,Hobart,3,
1865: Jan. 16,Red Jacket,Liverpool,Hobart,1,
1865: Jan. 16,Golden Empire [Derwent from Melbourne],Liverpool,Hobart,4,
1865: & Jan. 18,[Black Swan from Melbourne],-,Launceston,3,
1865: & Jan. 27,[Derwe​nt from Melbourne],-,Hobart,1,
1865: Feb. 25,Royal Standard [Black Swan from Melbourne],Liverpool,Launceston,8,
1865: & Mar. 2,[City of Launceston from Melbourne],-,Launceston,2,
1865: Feb. 27,Southern Ocean [Derwent from Melbourne],Liverpool,Hobart,4,
1865: Mar. 22,Vanguard [City of Launceston from Melbourne],Liverpool,Launceston,2,
1865: Mar. 22,Vernon [City of Launceston from Melbourne],Liverpool,Launceston,3,
1865: May 8,Thunderbolt,Liverpool,Hobart,1,
1865:  
         ,City of Hobart,-,Hobart,1,
1865: May 13,Shalimar,Liverpool,Launceston,3,
1865: May 22,Utopia,Liverpool,Launceston,2,
1865: & May 29,Derwent,-,Hobart,3,
1865: & Jun. 9,Derwent,-,Hobart,1,
1865: Jun. 4,Napier,Liverpool,Launceston,5,
1865: Jun. 4,City of Melbourne,Liverpool,Launceston,13,
1865: & Jun. 9,Derwent,-,Hobart,1,
1865: Jul. 1,Queen of the North,-,Launceston,2,
1865: Jul. 16,Empress of the Seas,Liverpool,Launceston,1,
1865: Jul. 25,Tornado,Liverpool,Launceston,1,
1865: & Jul. 28,Derwent,-,Hobart,3,
1865: Jul. 30,Grasmere,London,Hobart,10,
1865: Aug. 11,Lightning,Liverpool,Launceston,4,
1865: Sep. 17,Marco Polo,Liverpool,Launceston,3,
1865: Sep. 22,Derwent,-,Hobart,1,
1865: Sep. 30,Great Britain,Liverpool,Launceston,2,
1865: Sep. 30,Wennington,Liverpool,Launceston,5,
1865: Oct. 20,Morning Light,Liverpool,Launceston,2,
1865: Oct. 9,Champion of the Seas,Liverpool,Hobart,6,
1865: Oct. 12,City of Launceston,-,Launceston,1,
1865: Dec. 19,Chariot of Fame,Liverpool,Launceston,1,
1866: Jan. 5,Royal Standard,Liverpool,Launceston,5,
1866: Jan. 5,Sam Cearns,Liverpool,Hobart,1,
1866:  
         ,Black Swan,-,Launceston,2,
1866: Jan. 17,Southern Empire,Liverpool,Hobart,5,
1866: Apr. 9,Western Ocean,Liverpool,Launceston,1,
1866: & Apr. 22,[Derwent from Melbourne],-,Launceston,1,
1866: Apr. 21,Great Britain,Liverpool,Launceston,3,
1866: Aug. 11,Palm Tree,Liverpool,Hobart,9,
1866: Aug. 22,Golden Empire,Liverpool,Launceston,3,
1866: & Aug. 24,Southern Cross,-,Hobart,9,
1866: Aug.24,Tornado,Liverpool,Hobart,1,
1866: Sep. 21,Lightning,Liverpool,Hobart,4,
1866: Sep. 25,Chariot of Fame,Liverpool,Hobart via Launceston,4,
1866: Nov. 18,Champion of the Seas,Liverpool,Hobart,4,
1866: Dec. 14,Royal Standard,-,Launceston,1,
1866: Dec. 28,Donald McKay,Liverpool,Launceston,7,
1867: Jan. 1,Great Britain,Liverpool,Launceston,1,
1867: Jan. 27,Kingston,Liverpool,Launceston,5,
1867: Feb. 13,Morning Light,Liverpool,Launceston,2,
1867: Mar. 12,Underly,Liverpool,Launceston,1,
1867: Apr. 23,Castlemaine,Liverpool,Launceston,5,
1867: Jun. 15,Suffolk,London,Hobart,1,
1867: Jul. 19,Western,Liverpool,Launceston,1,
1867: Jul. 23,Frederick Warren,Liverpool,Launceston,1,
1867: Aug. 2,Chariot of Fame,Liverpool,Launceston,2,
1867: Sep.13,Lightning,Liverpool,Hobart,8,
1867: Nov. 7,Champion of the Seas,Liverpool,Launceston,8,
1867: & Nov. 8,Southern Cross,-,Hobart,2,
1867: Nov. 8,Red Jacket,Liverpool,Hobart,4,
1867: Dec. 16,Shalimar,Liverpool,Hobart,1,
1867: Dec. 22,City of Melbourne,Liverpool,Launceston,6,
1867: Dec. 23,Southern Cross,-,Hobart,1,
1868: Jan. 22,Light of the Age,Liverpool,Launceston,1,
1868: Jan 31.,Southern Cross,-,Hobart,2,
1868: Feb. 13,Wennington,Liverpool,Launceston,1,
1868: Apr. 3,Salsette,Liverpool,Hobart,12,
1868: May 3,Royal Oak,Liverpool,Launceston,4,
1868: Jul. 28,Duke of Edinburgh,Liverpool,Hobart,3,
1868: Sep. 9,Oriental,Liverpool,Launceston,5,
1868: & Sep. 18,Southern Cross,-,Hobart,5,
1868: Sep. 12,Lightning,Liverpool,Launceston,1,
1868: & Sep.,Southern Cross,-,Hobart,1,
1868: Oct. 8,British Statesman,Liverpool,Launceston,4,
1868: Nov. 17,Empress of the Seas,Liverpool,Launceston,1,
1868: Nov. 21,Donald McKay,Liverpool,Hobart,9,
1868: Nov. 22,Antiope,Liverpool,Launceston,2,
1868: Dec. 12,Globe,Liverpool,Launceston,3,
1868: Dec. 17,Champion of the Seas,Liverpool,Launceston,2,
1868: Dec. 30,Duleep Sing(h),Liverpool,Launceston,1,
1869: Feb. 5,Nereus,Liverpool,Launceston,1,
1869: Apr. 3,Borrodaile,Liverpool,Hobart,2,
1869: Jul. 9,Dallam Tower,Liverpool,Hobart,10,
1869: Jul. 9,Explorer,Liverpool,Hobart,2,
1869: Jul. 16,Royal Edward,London,Launceston,4,
1869: Aug. 6,Bucton Castle,Liverpool,Hobart,1,
17 Sep.,Horton (Houghton Tower),Liverpool,Hobart,1,
17 S: Oct. 9,Great Victoria,Liverpool,Launceston,1,
17 S: Dec. 3,Stockbridge,Liverpool,Launceston,3,
17 S: Dec. 19,Thomas Stevens,Liverpool,Launceston,1,
17 S: Dec. 30,Duleep Sing(h),Liverpool,Hobart,1,
1870: Jan. 21,British Viceroy,Liverpool,Hobart,1,
1870: Feb. 25,Baird,Liverpool,Launceston,2,
1870: Apr. 23,Tornado,London,Launceston,9,
1870: Apr. 29,Montrose,Liverpool,Hobart,7,
1870: May 28,Harlech Castle,Liverpool,Hobart,1,
1870: Aug.1,Merrie Monarch,London,Hobart,1,
1870: Aug. 21,Victoria,Hamburg,Hobart,176,
1870: Sep. 24,Jason,Liverpool,Hobart,1,
1870: Sep. 24,Southern Empire,Liverpool,Hobart,1,
1870: Oct. 3,Mikado,London,Hobart,1,
1870: Oct. 6,Annesley,London,Launceston,6,
1870: Oct. 6,Juliet,Liverpool,Launceston,2,
1870: Oct. 22,Somersetshire,London,Launceston,1,
1870: Oct. 26,Figaro,Hamburg,Hobart,130,
1870: Nov. 25,Thomas Stevens (Stephen),Liverpool,Hobart,3,
1870: & Nov. 26,Derwent,-,Launceston,1,
1871: Jan. 21,Kirkham,London,Launceston,1,
1871: &25 Jan, 
         ,-, 
         , 
         ,
1871: Jan. 31,Kumesia,Liverpool,Launceston,1,
1871: Feb. 28,City of Agra,Liverpool,Launceston,1,
1871: May 2,River Lune,Liverpool,Launceston,2,
1871: & May 11,Tamar,-,Launceston,1,
1871: Jul. 7,Carnarvonshire,Liverpool,Hobart,1,
1871: Aug. 9,Great Victoria,London,Launceston,1,
1871: Nov. 30,Eurynome,Liverpool,Launceston,1,
1872: Jan. 3,Duke of Edinburgh,Liverpool,Launceston,6,
1872: Jan. 30,Francis Thorpe,Liverpool,Launceston,2,
1872: Feb. 24,Great Britain,Liverpool,Launceston,1,
1872: Mar. 23,Eugenie,Hamburg,Hobart,123,
1872: Jun. 29,Southern Belle,London,Launceston,1,
1872: Jul. 28,City of Agra,Liverpool,Launceston,2,
1872: Aug. 25,Pentbesilea,Liverpool,Launceston,1,
1872: Oct. 5,Star Queen,London,Launceston,2,
1872: Oct. 19,Mertnerus,Liverpool,Launceston,1,
1872: Dec. 23,Cholula,Liverpool,Hobart,1,
1873: Jan. 4,Vernon,Liverpool,Hobart,1,
1873: Apr. 19,Calcutta,London,Hobart,1,
1873: Jun. 20,Carranjab,London,Hobart,85,
1873: Sep. 12,Wasdale,Livepool,Hobart,14,
1873: Nov. 16,Tbeophane,Liverpool,Launceston,1,
1873: Dec. 24,Sovereign or Sobraon,London,Hobart,1,
1873: Dec. 24,Great Britain,Liverpool,Hobart,7,
1873: Dec. 26,Patterdale,Liverpool,Hobart,4,
1874: Feb. 8,Knowsley Hall,Liverpool,Hobart,9,
1874: Apr. 2,Oberon,Liverpool,Hobart,1,
1874: May 15,Northumberland,London,Hobart,1,
1874: Jul. 24,Eaton Hall,Liverpool,Hobart,2,
1874: Sep. 25,Altcar,Liverpool,Hobart,2,
1874: Nov. 9,Fleur de Lis,Liverpool,Hobart,2,
1874: Nov. 9,Theophane,Liverpool,Hobart,1,
1875: Mar. 19,Great Britain,Liverpool,Hobart,2,
1875: Mar. 19,Phillipine,London,Launceston,1,
1875: Jun. 3,Adelaide,London,Hobart,1,
1875: Jul. 30,Somersetshire,London,Hobart,1,
1875: Sep. 24,Lincolnshire,London,Hobart,7,
1875: Oct. 23,Great Britai​n,London,Launceston,1,
1875: Nov. 22,Northumberland,London,Launceston,4,
1876: Jan. 26,Somersetshire,London,Launceston,1,
1876: & Feb. 4,Southern Cross,-,Tamar,2,
1876: Mar. 22,Durham,London,Launceston,7,
1876: & Mar. 24,Southern Cross,-,Hobart,21,
1876: May 31,Northumberland,London,Launceston,2,
1876: Jun. 13,Essex,London,Launceston,1,
1876: Sep. 1,Somersetshire,London,Hobart,10,
1876: Nov. 25,Northumberland,London,Hobart,4,
1876: & Nov. 26,Derwent,-,Launceston,1,
1876: Dec. 20,Kent,London,Launceston,6,
1876: & Dec. 22,Southern Cross,-,Hobart,2,
1877: Mar. 5,Somersetshire,London,Launceston,1,
1877: May 31,Northumberland,London,Launceston,1,
1877: & Jun. 1,Tamar,-,Hobart,1,
1877: Jul. 13,Kent,London,Hobart,1,
1877: Aug. 25,Somersetshire,London,Launceston,1,
1877: Oct. 19,Durham,London via Melbourne,Hobart,2,
1878: Jan. 5,Kent,London,Launceston,1,
1878: Mar. 7,Somersetshire,London,Hobart,7,
1878: Apr. 16,Durham,London,Launceston,9,
1878: May 28,Northumberland,London,Launceston,3,
1878: & May 31,Ringarooma,-,Hobart,5,
1878: Jul. 12,Kent,London,Hobart,8,
1878: Aug. 16,Somersetshire,London,Hobart,2,
1878: & Aug. 18,Mangana,-,Launceston,2,
1878: Oct. 2,Durham,London,Launceston,1,
1878: & Oct. 4,Tararua,-,Hobart,1,
1878: Nov. 15,Northumberland,London,Hobart,9,
1879: Jan. 4,Kent,London,Hobart,9,
1879: Feb, 15,Somersetshire,London,Launceston,1,
1879: Feb. 20,Tararua,-,Hobart,7,
1879: Jul. 7,Kent,London,Hobart,5,
1879: Aug. 16,Somersetshire,London,Hobart,2,
1879: Sept. 24,Durba​n,London,Hobart,16,
1879: Oct. 27,Northumberland,London,Launceston,1,
1879: Nov. 5,Lincolnshire,London,Launceston,1,
1879: Dec. 8,Norfolk,London,Hobart,4,
1879: & Dec. 10,Mangana,-,Launceston,8,
1879: Dec. 20,Orient,London,Launceston,2,
1880: Feb. 4,Respigadora,London,Hobart,5,
1880: Feb. 17,Somersetshire,London,Launceston,12,
1880: Mar. 8,True Briton,London,Hobart,7,
1880: Mar. 24,Durham,Plymouth,Launceston,1,
1880: May 4,Northumberland,London,Launceston,3,
1880: May 6,Southern Cross,-,Hobart,4,
1880: May 29,Cotopaxi,London,Launceston,8,
1880: Jun. 16,Lusitania,London,Launceston,1,
1880: Aug. 3,Sir Walter Raleigh,London,Launceston,1,
1880: Aug. 15,Chimboraz​​o,London,Launceston,1,
1880: Sep. 17,Durham,London,Launceston,2,
1880: Oct. 5,Somersetshire,London,Launceston,7,
1880: Oct. 9,Flinders,-,Launceston,1,
1881: May 13,Potosi,London,Launceston,2,
1881: May 19,Southern Cross,-,Hobart,1,
1881: Jun. 4,Chimborazo,London,Launceston,2,
1881: Jul. 2,Cuzco,London,Launceston,2,
1881: & Jul. 8,Southern Cross,-,Hobart,3,
1881: & Jul. 13,Mangana,-,Launceston,4,
1881: Jul. 13,Cotopaxi,London,Launceston,4,
1881:  
         ,Mangana,-,Launceston,11,
1881: Aug. 5,Sir Walter Raleigh,London,Hobart,2,
1881: Aug. 15,Garonne,London,Hobart,3,
1881: Aug. 23,Lusitania,London,Launceston,4,
1881: Aug. 24,Rotomahana,-,Hobart,1,
1881: Sep. 9,Liguria,London,Hobart,2,
1881: Sep. 27,Potosi,London,Launceston,1,
1881: Oct. 8,Chimborazo,London,Launceston,6,
1881: & Oct. 12,Southern Cross,-,Hobart,2,
1881: Nov. 26,Cuzco,London,Hobart,6,
1881: Dec. 12,Orient,London,Hobart,3,
1882: Jan. 26,Liguria,London,Launceston,1,
1882: Feb. 20,Potosi,London,Hobart,13,
1882: & Mar. 2,Tasman,-,Hobart,1,
1882: & Mar. 19,Mangana,-,Launceston,3,
1882: Mar. 7,Chimborazo,London,Launceston,1,
1882: & Mar. 10,Tamar,-,Hobart,2,
1882: Mar. 19,John Elder,London,Launceston,9,
1882: & Mar. 20,Tamar,-,Hobart,5,
1882: Mar. 29,Sorata,London,Launceston,5,
1882: & Mar. 30,Hero,-,Hobart,1,
1882: & Apr. 1,Mangana,-,Launceston,5,
1882: Apr. 15,Cuzco,London,Launceston,2,
1882: Apr. 27,Cotopaxi,London,Hobart,2,
1882: May 10,Garonn​e,London via Melbourne,Launceston,1,
1882: May 10,Orient,London,Launceston,1,
1882: & May 11,Ringarooma,-,Hobart,1,
1882: May 25,Lusitania,London,Hobart,4,
1882: & May 26,Mangana,-,Launceston,5,
1882: Jun. 7,Liguria,London,Launceston,3,
1882: & Jun. 8,Albion,-,Hobart,1,
1882: Jul. 1,Austral,-,Launceston,1,
1882: & Jul. 6,Tamar,-,Tamar,2,
1882: Aug. 2,Chimborazo,London,Launceston,2,
1882: Aug. 23,Sir Walter Raleigh,London,Launceston,1,
1882: Aug. 30,Sorata,London,Launceston,2,
1882: & Sep. 2,Esk,-,Hobart,5,
1882: Aug. 31,Melbourne,London,Hobart,6,
1882: Sep. 10,Cuzco,London,Hobart,4,
1882: Sep. 23,Cotopaxi,London,Launceston,5,
1882: & Sep. 28,Rotomahana,-,Hobart,1,
1882: Oct. 14,Liguria,London,Launceston,7,
1882: Nov. 13,Shannon,London,Hobart,1,
1882: Nov. 13,Garonne,London,Hobart,1,
1882: Nov. 23,Potosi,London,Hobart,9,
1882: & Nov. 26,Mangana,-,Launceston,11,
1882: Dec. 5,Orient,London,Launceston,16,
1882: & Dec. 11,Rotomahana,-,Hobart,1,
1882: Dec. 23,Sobraon,London,Launceston,3,
1882: Dec. 23,Chimborazo,London, 
         ,1,
1883: Jan. 13,Southern Cross,-, 
         ,1,
1883: Jan. 18,Sorata,London,Hobart,5,
1883: & Jan. 20,[Southern Cross from Melbourne],-,Launceston,3,
1883: Feb. 6,Cuzco,London,Launceston,2,
1883: Feb. 8,Mangana,-,Launceston,3,
1883: Feb. 13,Liguria,Gravesend,Launceston,1,
1883: & Mar. 1,Rotamahana,-,Hobart,1,
1883: Feb. 15,Manapouri,-,Hobart,1,
1883: Mar. 5,Cephalonia,London,Hobart,5,
1883: & Mar. 9,Corunna,-,Launceston,4,
1883: & Mar. 12,Flinders,-,Launceston,1,
1883: Apr. 11,Potosi,London,Launceston,1,
1883: & Apr. 12,Southern Cross,-,Hobart,12,
1883: Apr. 12,Garonne,Gravesend,Hobart,1,
1883: Apr. 28,Orient,Gravesend,Launceston,1,
1883: May 9,Lusitania,London,Launceston,1,
1883: May 28,John Elder,London,Launceston,8,
1883: Jun. 6,Chimborazo,London,Launceston,5,
1883: Aug. 1,Iberia,London,Launceston,61,
1883: Aug. 11,Potosi,London,Launceston,38,
1883: Aug. 31,Orient,London,Hobart,47,
1883: Sep. 20,Kehireider,Hamburg,Hobart,6,
1883: Sep. 29,Lusitania,London,Launceston,6,
1883: Oct. 26,Cape Clear,Plymouth,Hobart,370,
1883: Nov. 22,Etna,Germany,Hobart,5,
1884: n.d.,Iberia,-,-,1,
1884: Jan. 10,Procida,Hamburg,Hobart,7,
1884: Feb. 3,Gulf of Carpentaria,London,Hobart,406,
1884: Jun. 22,Westmeath,London,Hobart,121,
1884: Jul. 23,Gulf of Carpentaria,London,Hobart,142,
1884: Oct. 15,Pathan​,Plymouth,Hobart,151,
1884: Dec. 15,Kildare,London,Hobart,312,
1885: Jan. 19,Nurjahan,London,Hobart,178,
1885: Feb. 2,Ibernia,London via Melbourne,Hobart,56,
1885: May 27,Austral,London,Launceston,19,
1885: Jun. 15,Cuzco,London,Launceston,22,
1885: Jun. 27,Liguria,London,Launceston,50,
1885: Jul. 10,Iberia,London,Launceston,39,
1885: Jul. 28,Potosi,London,Launceston,16,
1885: Sep. 17,Procida,Hamburg,Hobart,121,
1885: Oct. 1,John Elder,London,Launceston,12,
1885: Oct. 17,Cuzco,London,Launceston,49,
1885: Nov. 3,Liguria,London,Launceston,6,
1885: Dec.,Orient,London via Melbourne,Launceston,15,
1886: Feb. 9,John Elder,London,Launceston,8,
1886: Apr. 7,Iberia,London,Launceston,23,
1886: Aug. 3,Liguria,London,Hobart,2,
1886: Sep. 22,Tainui,London,Hobart,4,
1886: Oct. 22,Doric,London,Hobart,8,
1886: Oct. 28,Duke of Devonshire,London,Hobart,38,
1886: Oct. 31,Gulf of St Vincent,London,Hobart,1,
1886: Nov. 22,Arawa,London,Hobart,35,
1886: Dec. 16,Ionic,London,Hobart,26,
1887: Jan. 14,Elderslie,London,Hobart,11,
1887: Jan. 15,Coptic,London,Hobart,7,
1887: Jan. 28,Port Augusta,London,Hobart,20,
1887: Feb. 10,Taihui,London,Hobart,14,
1887: March 11,Doric,London,Hobart,15,
1887: April 7,A rawa,London,Hobart,8,
1887: May 5,Ionic,London,Hobart,21,
1887: Jun. 3,Coptic,London,Hobart,17,
1887: June 30,Taibui,London,Hobart,10,
1887: Jul. 28,Doric,London,Hobart,11,
1887: Aug. 24,Arawa,London,Hobart,5,
1887: Sept. 23,Ionic,London,Hobart,26,
1887: Oct. 20,Coptic,London,Hobart,15,
1887: Nov. 16,​Taihui,London,Hobart,14,
1888: Apr. 6,Taihui,London,Hobart,1,
1888: Jun. 28,Tonic,London,Hobart,9,
1888: Jul. 29,Coptic,London,Hobart,10,
1888: Aug. 23,Taihui,London,Hobart,1,
1888: Sep. 18,Doric,London,Hobart,2,
1889: Jan. 10,Taihui,London,Hobart,2,
1889: Feb. 5,Doric,London,Hobart,10,
1889: Mar. 7,Arawa,London,Hobart,1,
